obs_p,obs_q,obs_teta
0.0,1.337,0.2311666666666666
0.0,1.37,0.2309166666666666
0.0,1.271,0.2302499999999999
0.0,1.271,0.23
0.0,1.288,0.2290833333333334
0.0,1.288,0.229
0.0,1.304,0.229
0.0,1.304,0.2285
0.0,1.304,0.2286666666666666
0.0,1.304,0.2288333333333333
0.0,1.304,0.229
0.0,1.288,0.229
0.0,1.288,0.229
0.0,1.288,0.229
0.0,1.288,0.229
0.0,1.288,0.229
0.0,1.288,0.229
0.0,1.288,0.229
0.0,1.288,0.229
0.0,1.271,0.229
0.0,1.288,0.229
0.0,1.288,0.229
0.0,1.304,0.229
0.0,1.304,0.2285
0.0,1.337,0.228
0.0,1.304,0.2275833333333333
0.0,1.288,0.2269999999999999
0.0,1.304,0.2264166666666666
0.0,1.304,0.2258333333333333
0.0,1.288,0.225
0.0,1.304,0.2247500000000001
0.0,1.288,0.224
0.0,1.271,0.224
0.0,1.271,0.2245
0.0,1.288,0.2249166666666667
0.0,1.271,0.225
0.0,1.271,0.225
0.0,1.271,0.225
0.0,1.271,0.225
0.0,1.271,0.225
0.0,1.255,0.225
0.0,1.255,0.225
0.0,1.255,0.225
0.0,1.255,0.225
0.0,1.255,0.225
0.0,1.255,0.225
0.0,1.271,0.225
0.0,1.288,0.2244166666666667
0.0,1.288,0.2235
0.0,1.32,0.2223333333333333
0.0,1.337,0.2213333333333333
0.0,1.337,0.2200833333333333
0.0,1.288,0.21925
0.0,1.288,0.219
0.0,1.271,0.2180833333333333
0.0,1.255,0.218
0.0,1.304,0.218
0.0,1.288,0.218
0.0,1.288,0.2181666666666666
0.0,1.271,0.21875
0.0,1.271,0.219
0.0,1.255,0.219
0.0,1.239,0.219
0.0,1.239,0.219
0.0,1.223,0.219
0.0,1.288,0.219
0.0,1.503,0.219
0.0,1.52,0.219
0.0,1.453,0.2192499999999999
0.0,1.255,0.2193333333333334
0.0,1.271,0.2195
0.0,1.288,0.219
0.0,1.288,0.219
0.0,1.255,0.2178333333333333
0.0,1.271,0.2166666666666667
0.0,1.288,0.2156666666666666
0.0,1.271,0.2149166666666666
0.0,1.271,0.214
0.0,1.271,0.2136666666666666
0.0,1.239,0.2131666666666667
0.0,1.239,0.2133333333333333
0.0,1.239,0.214
0.0,1.223,0.2138333333333333
0.0,1.223,0.214
0.0,1.223,0.214
0.0,1.223,0.214
0.0,1.223,0.214
0.0,1.207,0.214
0.0,1.207,0.214
0.0,1.19,0.214
0.0,1.19,0.2144166666666666
0.0,1.19,0.2146666666666666
0.0,1.19,0.2149166666666666
0.0,1.19,0.2143333333333333
0.0,1.223,0.2140833333333333
0.0,1.239,0.21325
0.0,1.255,0.2125
0.0,1.271,0.2118333333333333
0.0,1.271,0.211
0.0,1.271,0.21
0.0,1.271,0.20925
0.0,1.271,0.2086666666666667
0.0,1.255,0.208
0.0,1.223,0.208
0.0,1.19,0.208
0.0,1.19,0.208
0.0,1.19,0.208
0.0,1.19,0.208
0.0,1.207,0.208
0.0,1.207,0.208
0.0,1.223,0.208
0.0001,1.207,0.208
0.0001,1.207,0.208
0.0,1.207,0.2080833333333333
0.0,1.19,0.2080833333333333
0.0,1.19,0.2085
0.0,1.19,0.20875
0.0,1.207,0.2088333333333333
0.0,1.239,0.2089166666666666
0.0,1.271,0.2084166666666667
0.0,1.304,0.208
0.0,1.271,0.2071666666666666
0.0,1.288,0.207
0.0,1.32,0.2060833333333333
0.0,1.32,0.2054166666666667
0.0,1.304,0.205
0.0,1.255,0.205
0.0,1.255,0.2048333333333333
0.0,1.255,0.205
0.0,1.239,0.205
0.0,1.239,0.205
0.0,1.223,0.205
0.0,1.223,0.205
0.0,1.207,0.205
0.0,1.207,0.205
0.0,1.19,0.205
0.0,1.19,0.205
0.0,1.19,0.205
0.0,1.174,0.2050833333333333
0.0,1.174,0.2050833333333333
0.0,1.174,0.2054166666666666
0.0,1.19,0.2055
0.0,1.223,0.2054166666666667
0.0,1.255,0.2055
0.0,1.337,0.20525
0.0,1.288,0.205
0.0,1.304,0.2049166666666667
0.0,1.271,0.2040833333333333
0.0,1.304,0.2039166666666666
0.0,1.304,0.2029999999999999
0.0,1.271,0.2029999999999999
0.0,1.255,0.2029999999999999
0.0,1.255,0.2029999999999999
0.0,1.223,0.2029999999999999
0.0,1.223,0.2029999999999999
0.0,1.207,0.2029999999999999
0.0,1.207,0.2030833333333333
0.0,1.207,0.20325
0.0,1.19,0.2034166666666666
0.0,1.19,0.2039166666666667
0.0,1.19,0.2039166666666667
0.0001,1.174,0.204
0.0,1.158,0.204
0.0,1.158,0.204
0.0,1.158,0.204
0.0,1.158,0.204
0.0,1.174,0.204
0.0,1.207,0.204
0.0,1.32,0.2034166666666666
0.0,1.271,0.2025833333333333
0.0,1.255,0.2019999999999999
0.0,1.239,0.201
0.0,1.255,0.2009166666666667
0.0,1.239,0.2001666666666667
0.0,1.239,0.1999999999999999
0.0,1.207,0.1999999999999999
0.0,1.19,0.1999999999999999
0.0,1.19,0.1999999999999999
0.0132,1.793,0.1999999999999999
0.0035999999999999,1.828,0.1999999999999999
0.0001,1.915,0.1999999999999999
0.0,1.758,0.1999999999999999
0.0,1.776,0.1999999999999999
0.0,1.776,0.1999999999999999
0.0,1.741,0.1999999999999999
0.0,1.638,0.1999999999999999
0.0,1.638,0.1999999999999999
0.0,1.604,0.2000833333333333
0.0,1.587,0.2000833333333333
0.0,1.554,0.2005
0.0,1.503,0.2005833333333333
0.0,1.52,0.2006666666666667
0.0,1.587,0.2008333333333334
0.0002,1.503,0.20075
0.0005,1.436,0.2005
0.0002,1.353,0.1999999999999999
0.0,1.37,0.2005833333333333
0.0,1.386,0.2003333333333333
0.0,1.403,0.2005
0.0,1.42,0.2006666666666667
0.0,1.386,0.2008333333333334
0.0,1.37,0.2008333333333334
0.0,1.353,0.2009166666666667
0.0,1.353,0.201
0.0,1.353,0.201
0.0,1.337,0.201
0.0,1.32,0.201
0.0,1.32,0.201
0.0,1.32,0.201
0.0,1.32,0.201
0.0,1.304,0.201
0.0,1.288,0.201
0.0,1.271,0.201
0.0,1.271,0.201
0.0,1.271,0.201
0.0,1.255,0.201
0.0,1.32,0.2009166666666667
0.0,1.304,0.1999999999999999
0.0,1.207,0.1999999999999999
0.0,1.207,0.1999166666666666
0.0,1.223,0.1991666666666667
0.0,1.239,0.199
0.0,1.255,0.199
0.0,1.239,0.199
0.0,1.174,0.199
0.0,1.207,0.199
0.0,1.207,0.199
0.0,1.207,0.199
0.0,1.19,0.199
0.0,1.19,0.199
0.0,1.19,0.199
0.0,1.19,0.1991666666666667
0.0,1.19,0.1998333333333333
0.0,1.174,0.1999166666666666
0.0,1.174,0.1999999999999999
0.0,1.158,0.1999999999999999
0.0,1.158,0.1999999999999999
0.0,1.158,0.1999999999999999
0.0,1.174,0.1999166666666666
0.0,1.174,0.1992727272727273
0.0,1.174,0.199
0.0,1.174,0.199
0.0,1.42,0.199
0.0,0.831,0.1983333333333333
0.0,1.587,0.1979999999999999
0.0,1.19,0.1979999999999999
0.0,1.19,0.1979999999999999
0.0,1.19,0.1979999999999999
0.0,1.174,0.1979999999999999
0.0,1.158,0.1979999999999999
0.0,1.158,0.1979999999999999
0.0,1.158,0.1979999999999999
0.0,1.158,0.1979999999999999
0.0,1.158,0.1979999999999999
0.0,1.142,0.1979999999999999
0.0,1.142,0.1979999999999999
0.0,1.142,0.1979999999999999
0.0,1.142,0.1979999999999999
0.0,1.126,0.1979999999999999
0.0,1.11,0.1979999999999999
0.0,1.11,0.1979999999999999
0.0,1.126,0.1980833333333333
0.0,1.126,0.1979999999999999
0.0,1.142,0.1979999999999999
0.0,1.174,0.1979999999999999
0.0,1.158,0.1979166666666666
0.0,1.158,0.1973333333333333
0.0,1.158,0.197
0.0,1.158,0.197
0.0,1.158,0.197
0.0002,1.158,0.197
0.0,1.158,0.197
0.0,1.158,0.197
0.0002,1.174,0.197
0.0,1.158,0.197
0.0,1.158,0.197
0.0,1.142,0.197
0.0,1.142,0.197
0.0,1.142,0.197
0.0,1.158,0.197
0.0,1.142,0.197
0.0,1.142,0.197
0.0,1.142,0.197
0.0,1.142,0.197
0.0,1.095,0.1970833333333333
0.0,1.142,0.1970833333333333
0.0,1.174,0.197
0.0,1.158,0.197
0.0,1.174,0.197
0.0,1.158,0.1969166666666667
0.0,1.142,0.1959999999999999
0.0,1.142,0.1959999999999999
0.0,1.142,0.1959999999999999
0.0,1.142,0.1959999999999999
0.0,1.142,0.1959999999999999
0.0,1.142,0.1959999999999999
0.0,1.11,0.1959999999999999
0.0,1.11,0.1959999999999999
0.0,1.126,0.1959999999999999
0.0,1.126,0.1959999999999999
0.0,1.11,0.1959999999999999
0.0,1.095,0.1959999999999999
0.0,1.095,0.1959999999999999
0.0,1.079,0.1959999999999999
0.0,1.079,0.1959999999999999
0.0,1.079,0.1959999999999999
0.0,1.079,0.1959999999999999
0.0,1.063,0.1959999999999999
0.0,1.079,0.1959999999999999
0.0,1.079,0.1959999999999999
0.0,1.079,0.1959999999999999
0.0,1.11,0.1959999999999999
0.0,1.142,0.1959999999999999
0.0,1.142,0.1951666666666666
0.0,1.126,0.195
0.0,1.126,0.1948333333333333
0.0,1.126,0.1943333333333333
0.0,1.126,0.1939999999999999
0.0,1.126,0.1939999999999999
0.0,1.095,0.1939999999999999
0.0,1.079,0.1939999999999999
0.0,1.095,0.1939999999999999
0.0,1.079,0.1939999999999999
0.0,1.095,0.1939999999999999
0.0,1.095,0.1940833333333333
0.0,1.095,0.1941666666666666
0.0,1.079,0.1940833333333333
0.0,1.079,0.1940833333333333
0.0,1.095,0.1943333333333333
0.0,1.095,0.1944166666666666
0.0,1.079,0.1946666666666666
0.0,1.079,0.1944999999999999
0.0,1.079,0.1949166666666666
0.0,1.079,0.1947499999999999
0.0,1.095,0.1943333333333333
0.0,1.142,0.1941666666666666
0.0,1.142,0.1939999999999999
0.0,1.126,0.1939999999999999
0.0,1.126,0.1931666666666667
0.0,1.126,0.193
0.0,1.142,0.193
0.0,1.126,0.1929166666666667
0.0,1.126,0.193
0.0,1.126,0.193
0.0,1.126,0.193
0.0,1.095,0.193
0.0,1.095,0.193
0.0,1.079,0.193
0.0,1.079,0.193
0.0,1.063,0.193
0.0,1.063,0.193
0.0,1.063,0.193
0.0,1.063,0.193
0.0,1.063,0.193
0.0,1.063,0.193
0.0,1.047,0.193
0.0,1.031,0.193
0.0,1.047,0.193
0.0,1.047,0.193
0.0,1.079,0.193
0.0,1.095,0.193
0.0,1.158,0.193
0.0,1.142,0.1923333333333333
0.0,1.126,0.1919999999999999
0.0,1.126,0.1919999999999999
0.0,1.095,0.1919166666666666
0.0,1.11,0.1915833333333333
0.0,1.095,0.19175
0.0,1.095,0.1919166666666666
0.0,1.079,0.1919999999999999
0.0,1.063,0.1919999999999999
0.0,1.047,0.1919999999999999
0.0,1.063,0.1919999999999999
0.0,1.063,0.1919999999999999
0.0,1.047,0.1919999999999999
0.0,1.063,0.1919999999999999
0.0,1.063,0.1919999999999999
0.0,1.047,0.1919999999999999
0.0,1.047,0.1919999999999999
0.0,1.047,0.1919999999999999
0.0,1.063,0.1919999999999999
0.0,1.063,0.1919999999999999
0.0,1.063,0.1919999999999999
0.0,1.079,0.1919999999999999
0.0,1.079,0.1919999999999999
0.0,1.142,0.1919999999999999
0.0,1.158,0.1916666666666666
0.0001,1.142,0.1910833333333333
0.0017999999999999,1.126,0.191
0.0014,1.158,0.1921666666666666
0.001,1.174,0.2125833333333333
0.0005,1.386,0.2359166666666666
0.0,1.337,0.256
0.0001,1.337,0.2671666666666667
0.0,1.32,0.2706666666666666
0.0,1.32,0.27
0.0,1.304,0.2658333333333333
0.0,1.271,0.26
0.0,1.288,0.2535
0.0,1.304,0.24775
0.0,1.304,0.243
0.0,1.32,0.2390833333333333
0.0,1.57,0.2355833333333332
0.0,1.537,0.2330000000000001
0.0,1.554,0.23075
0.0,1.337,0.2285833333333334
0.0,1.554,0.22675
0.0,1.537,0.2253333333333333
0.0,1.304,0.2239166666666666
0.0,1.239,0.2225833333333333
0.0,1.239,0.2210833333333334
0.0,1.174,0.2190833333333333
0.0,1.158,0.21675
0.0,1.174,0.2146666666666666
0.0,1.207,0.2133333333333333
0.0,1.223,0.2125
0.0,1.158,0.212
0.0,1.11,0.21125
0.0,1.095,0.211
0.0,1.095,0.2105833333333333
0.0,1.095,0.21
0.0,1.095,0.21
0.0,1.079,0.20975
0.0,1.095,0.209
0.0,1.095,0.209
0.0,1.095,0.2088333333333334
0.0,1.079,0.208
0.0001,1.063,0.208
0.0,1.079,0.208
0.0,1.079,0.2079166666666666
0.0,1.079,0.2072499999999999
0.0,1.095,0.207
0.0,1.126,0.2068333333333333
0.0,1.142,0.206
0.0,1.174,0.2050833333333333
0.0,1.142,0.204
0.0,1.126,0.20375
0.0,1.142,0.2029999999999999
0.0,1.142,0.20275
0.0,1.126,0.2019999999999999
0.0,1.126,0.2019999999999999
0.0,1.174,0.2019999999999999
0.0,1.095,0.2019999999999999
0.0,1.063,0.2019999999999999
0.0,1.063,0.2019999999999999
0.0,1.063,0.2019166666666666
0.0,1.079,0.2015833333333333
0.0,1.063,0.2015
0.0001,1.079,0.2011666666666667
0.0,1.047,0.201
0.0,1.047,0.201
0.0,1.11,0.201
0.0001,1.0,0.201
0.0,1.031,0.201
0.0,1.031,0.201
0.0,1.063,0.201
0.0,1.063,0.2001666666666667
0.0,1.095,0.1994166666666667
0.0,1.095,0.1986666666666666
0.0,1.095,0.1978333333333333
0.0,1.095,0.197
0.0,1.079,0.19675
0.0,1.079,0.1961666666666666
0.0,1.079,0.1959999999999999
0.0,1.063,0.1959999999999999
0.0,1.047,0.1959999999999999
0.0,1.047,0.1959999999999999
0.0,1.063,0.1959999999999999
0.0,1.047,0.1959999999999999
0.0,1.047,0.1959999999999999
0.0,1.047,0.1959999999999999
0.0,1.047,0.1959999999999999
0.0,1.047,0.1959999999999999
0.0,1.047,0.1959999999999999
0.0,1.031,0.1959999999999999
0.0,1.031,0.1959999999999999
0.0,1.031,0.1959999999999999
0.0,1.031,0.1959999999999999
0.0,1.288,0.1959999999999999
0.0,1.386,0.1957499999999999
0.0,1.386,0.195
0.0,1.304,0.1943333333333333
0.0,1.063,0.1939166666666666
0.0,1.095,0.193
0.0,1.126,0.193
0.0,1.095,0.193
0.0,1.063,0.1925
0.0,1.063,0.19225
0.0,1.079,0.1919999999999999
0.0,1.079,0.1921666666666666
0.0,1.047,0.1923333333333333
0.0,1.047,0.1920833333333333
0.0,1.079,0.19225
0.0,1.079,0.1921666666666666
0.0,1.047,0.1923333333333333
0.0,1.047,0.1920833333333333
0.0,1.047,0.1923333333333333
0.0,1.031,0.1920833333333333
0.0,1.031,0.1920833333333333
0.0001,1.031,0.1923333333333333
0.0,1.016,0.19225
0.0,1.016,0.1920833333333333
0.0,1.016,0.1920833333333333
0.0,1.063,0.1919999999999999
0.0,1.047,0.1919999999999999
0.0,1.079,0.1915833333333333
0.0,1.095,0.191
0.0,1.063,0.191
0.0,1.079,0.191
0.0,1.063,0.1908333333333333
0.0,1.047,0.1904166666666666
0.0,1.047,0.1908333333333333
0.0,1.047,0.1908333333333333
0.0,1.047,0.1907499999999999
0.0,1.031,0.191
0.0,1.031,0.1909166666666667
0.0,1.031,0.1909166666666666
0.0,1.016,0.1909166666666666
0.0,1.031,0.191
0.0,1.016,0.191
0.0,1.016,0.2000833333333334
0.0002,1.016,0.222
0.0,1.016,0.2364166666666666
0.0,1.016,0.2465833333333333
0.0002,1.031,0.2555833333333333
0.0002,1.031,0.267
0.0,1.031,0.2759999999999999
0.0,1.047,0.27925
0.0005,1.142,0.2800000000000001
0.0001,1.142,0.2825
0.0,1.158,0.2878333333333333
0.0,1.158,0.29
0.0,1.158,0.2899166666666666
0.0,1.174,0.2888333333333333
0.0,1.288,0.2870833333333333
0.0,1.288,0.2842499999999999
0.0,1.288,0.2805833333333333
0.0011,1.32,0.2768333333333333
0.0004,1.386,0.27275
0.0001,1.403,0.27
0.0,1.52,0.2684166666666666
0.0,1.503,0.2674166666666666
0.0,1.453,0.2658333333333333
0.0,1.32,0.2639166666666666
0.0004,1.337,0.2620833333333334
0.0002,1.337,0.2598333333333333
0.0,1.353,0.2575
0.0,1.337,0.2556666666666666
0.0,1.353,0.254
0.0,1.353,0.2526666666666666
0.0,1.337,0.2508333333333333
0.0,1.32,0.2491666666666667
0.0,1.271,0.2470833333333333
0.0,1.304,0.24525
0.0,1.288,0.2436666666666666
0.0,1.223,0.242
0.0,1.239,0.2398333333333332
0.0,1.239,0.2381666666666666
0.0,1.239,0.2360833333333332
0.0,1.223,0.2341666666666666
0.0,1.223,0.2323333333333333
0.0,1.239,0.2310833333333333
0.0001,1.239,0.2295833333333333
0.0008,1.239,0.2284166666666667
0.0008999999999999,1.255,0.2270833333333333
0.0015,1.271,0.2314166666666666
0.0008,1.288,0.2639166666666666
0.0017,1.42,0.2809166666666666
0.0002,1.486,0.2894999999999999
0.0005,1.673,0.2918333333333332
0.0012,1.724,0.2990833333333332
0.0015,1.915,0.302
0.0028,2.325,0.3072499999999999
0.0031,2.918,0.3104166666666666
0.0005,3.3,0.3119999999999999
0.0,3.829,0.3119999999999999
0.0,4.088,0.3111666666666666
0.0001,4.371,0.3096666666666667
0.0017,4.677,0.3080833333333332
0.001,5.05,0.31
0.0003,5.175,0.3163333333333334
0.0008,5.154,0.3188333333333333
0.0016,5.008,0.322
0.0003,4.76,0.3223333333333333
0.0,4.657,0.3241666666666667
0.0,4.432,0.3244999999999999
0.0,4.351,0.3235
0.0,4.371,0.3221666666666667
0.0,4.452,0.3209166666666667
0.0,4.412,0.3196666666666666
0.0001,4.391,0.3184166666666667
0.0,4.27,0.3171666666666667
0.0,4.088,0.3158333333333333
0.0,3.829,0.3145833333333333
0.0,3.612,0.3135833333333334
0.0,3.436,0.3123333333333333
0.0003,3.243,0.3115833333333333
0.0001,3.281,0.3116666666666666
0.0021999999999999,3.127,0.31725
0.0035999999999999,3.204,0.3317500000000001
0.0027,3.475,0.33425
0.0004,3.908,0.3346666666666666
0.0015,4.31,0.3363333333333334
0.0002,4.904,0.3394166666666667
0.0001,5.852,0.3415833333333333
0.0,6.741,0.3406666666666667
0.0,7.966,0.3388333333333333
0.0,8.787,0.337
0.0,9.319,0.33575
0.0003,9.342,0.33425
0.0005,9.11,0.3336666666666667
0.0021999999999999,9.041,0.34175
0.0015,8.672,0.3449166666666666
0.0014,8.489,0.3480833333333333
0.0016,8.443,0.3482499999999999
0.0011,8.879,0.3460833333333333
0.0,9.833,0.3443333333333332
0.0,10.755,0.3425
0.0004,12.032,0.3413333333333334
0.0004,13.21,0.3419166666666667
0.0,13.931,0.3412500000000001
0.0001,13.881,0.3404999999999999
0.0001,13.482,0.3394999999999999
0.0002,12.741,0.3384166666666666
0.0007,11.789,0.33725
0.0004,10.922,0.3369166666666667
0.0008,10.351,0.3374166666666667
0.0001,9.833,0.3388333333333333
0.0,9.458,0.3385
0.0,9.203,0.3376666666666667
0.0,8.787,0.3365833333333333
0.0,8.81,0.3356666666666666
0.0,8.787,0.3346666666666666
0.0,8.626,0.3335000000000001
0.0,8.398,0.3325833333333333
0.0,8.215,0.3318333333333333
0.0,7.943,0.331
0.0,7.651,0.3301666666666667
0.0,7.427,0.3292500000000001
0.0,7.116,0.3286666666666666
0.0,6.961,0.3279166666666666
0.0,6.763,0.32725
0.0,6.588,0.3266666666666666
0.0,6.457,0.326
0.0,6.24,0.3254166666666667
0.0,6.175,0.325
0.0,6.089,0.3244999999999999
0.0,5.96,0.3239999999999999
0.0,5.852,0.3238333333333333
0.0,5.767,0.3230833333333333
0.0,5.66,0.3229166666666667
0.0,5.554,0.32225
0.0,5.491,0.322
0.0,5.406,0.3216666666666667
0.0,5.406,0.3210833333333334
0.0,5.343,0.321
0.0,5.238,0.3203333333333332
0.0,5.112,0.3199999999999999
0.0,5.05,0.3199999999999999
0.0,4.987,0.3191666666666666
0.0,4.904,0.319
0.0,4.842,0.319
0.0,4.801,0.31875
0.0,4.76,0.3181666666666667
0.0,4.677,0.318
0.0,4.616,0.318
0.0,4.595,0.3179166666666667
0.0,4.513,0.3174166666666667
0.0,4.493,0.317
0.0,4.452,0.317
0.0,4.432,0.317
0.0,4.33,0.317
0.0,4.33,0.3166666666666667
0.0,4.33,0.3161666666666666
0.0,4.29,0.3159999999999999
0.0001,4.27,0.3159999999999999
0.0,4.229,0.31575
0.0,4.169,0.315
0.0,4.108,0.315
0.0,4.108,0.3149166666666667
0.0,4.008,0.314
0.0,3.968,0.314
0.0,3.928,0.314
0.0,3.869,0.3138333333333333
0.0,3.869,0.3133333333333334
0.0,3.789,0.3130833333333334
0.0001,3.77,0.313
0.0,3.73,0.313
0.0,3.691,0.313
0.0,3.671,0.3129166666666667
0.0,3.632,0.313
0.0,3.612,0.3125833333333333
0.0001,3.573,0.3120833333333332
0.0,3.553,0.3120833333333333
0.0,3.534,0.3119999999999999
0.0,3.534,0.3119999999999999
0.0,3.495,0.3119999999999999
0.0,3.475,0.3119999999999999
0.0,3.456,0.3119999999999999
0.0,3.456,0.3114166666666667
0.002,3.475,0.311
0.0031,3.632,0.312
0.0008999999999999,3.908,0.3186666666666666
0.0005,4.209,0.3267499999999999
0.0002,4.391,0.3281666666666666
0.0005,4.595,0.3279999999999999
0.0,4.967,0.3274999999999999
0.0001,5.301,0.327
0.0,5.831,0.326
0.0001,6.283,0.32575
0.0,6.37,0.325
0.0,6.196,0.3246666666666666
0.0,5.917,0.3239999999999999
0.0,5.746,0.3236666666666666
0.0,5.533,0.3230833333333333
0.0,5.322,0.323
0.0,5.175,0.32225
0.0,5.154,0.322
0.0,4.904,0.3219166666666667
0.0,4.78,0.3210833333333334
0.0,4.677,0.321
0.0,4.677,0.32075
0.0,4.513,0.3199999999999999
0.0002,4.554,0.3199999999999999
0.0,4.351,0.3199999999999999
0.0,4.249,0.3190833333333333
0.0,4.189,0.3189166666666667
0.0,4.149,0.3183333333333333
0.0,4.068,0.318
0.0,4.048,0.318
0.0,3.968,0.3176666666666667
0.0,3.908,0.3171666666666667
0.0,3.889,0.317
0.0,3.849,0.317
0.0,3.789,0.3169166666666667
0.0,3.71,0.31625
0.0,3.651,0.3159999999999999
0.0,3.632,0.3159999999999999
0.0,3.77,0.3159999999999999
0.0,3.77,0.3159999999999999
0.0,3.77,0.3156666666666666
0.0,3.573,0.31525
0.0,3.436,0.31525
0.0,3.436,0.3150833333333333
0.0,3.436,0.315
0.0,3.417,0.315
0.0,3.358,0.3149166666666667
0.0,3.358,0.3141666666666667
0.0,3.339,0.314
0.0,3.3,0.3132500000000001
0.0,3.3,0.313
0.0,3.204,0.313
0.0,3.166,0.3129166666666667
0.0,3.166,0.3121666666666666
0.0,3.147,0.3119999999999999
0.0,3.108,0.3119999999999999
0.0,3.204,0.3119999999999999
0.0,3.204,0.3119999999999999
0.0,3.166,0.3119999999999999
0.0,3.051,0.3119999999999999
0.0,2.994,0.3119999999999999
0.0,2.975,0.3119999999999999
0.0,2.956,0.3119999999999999
0.0,2.937,0.3119999999999999
0.0,2.937,0.3119999999999999
0.0,2.937,0.3119166666666666
0.0,2.937,0.3119999999999999
0.0,2.937,0.3119999999999999
0.0,2.899,0.3119999999999999
0.0,2.918,0.3118333333333332
0.0,2.918,0.311
0.0,2.918,0.311
0.0,2.899,0.311
0.0,2.918,0.3104166666666667
0.0,2.918,0.31
0.0,2.994,0.31
0.001,3.07,0.3100833333333333
0.0016,3.147,0.3114999999999999
0.0003,3.243,0.3135
0.0,3.397,0.3151666666666666
0.0,3.475,0.3164166666666667
0.0,3.358,0.3171666666666667
0.0,3.436,0.3173333333333334
0.0,3.436,0.3176666666666667
0.0001,3.456,0.3176666666666667
0.0006,3.671,0.3179166666666667
0.0,3.651,0.318
0.0,3.553,0.3179166666666667
0.0,3.534,0.3179166666666667
0.0025,3.612,0.318
0.0,3.671,0.318
0.0,3.71,0.3188333333333333
0.0,3.691,0.319
0.0,3.651,0.319
0.0,3.77,0.319
0.0,3.829,0.319
0.0001,3.789,0.319
0.0,3.829,0.319
0.0,3.849,0.31875
0.0,3.809,0.318
0.0,3.789,0.318
0.0,3.789,0.318
0.0,3.77,0.318
0.0016,3.71,0.318
0.0033,3.869,0.3181666666666666
0.0014,4.008,0.3269166666666667
0.0012,4.452,0.3415833333333333
0.0024,4.925,0.3458333333333332
0.0023,5.724,0.3516666666666665
0.0012999999999999,7.271,0.3528333333333333
0.0,8.718,0.3508333333333333
0.0,10.068,0.3485833333333332
0.0,11.717,0.3466666666666667
0.0,12.594,0.3449166666666666
0.0,13.061,0.3433333333333333
0.0001,12.864,0.3420909090909091
0.0,12.594,0.3410000000000001
0.0,11.765,0.3398333333333332
0.0,10.97,0.3388333333333333
0.0,10.091,0.3379166666666667
0.0,9.365,0.3369166666666667
0.0,8.764,0.3359999999999999
0.0,8.238,0.3350833333333333
0.0,7.876,0.3344166666666666
0.0,7.583,0.334
0.0,7.293,0.3330000000000001
0.0,6.961,0.3326666666666666
0.0001,6.807,0.3319999999999999
0.0,6.631,0.3314999999999999
0.0,6.413,0.331
0.0,6.261,0.3304166666666667
0.0,6.11,0.33
0.0,6.024,0.3294166666666667
0.0,5.938,0.329
0.0,5.852,0.3289166666666667
0.0,5.746,0.3282499999999999
0.0,5.703,0.3279999999999999
0.0,5.639,0.3279999999999999
0.0,5.597,0.3275833333333333
0.0,5.47,0.327
0.0,5.491,0.327
0.0,5.554,0.32675
0.0,5.491,0.3260833333333334
0.0,5.47,0.326
0.0,5.47,0.3259166666666667
0.0,5.385,0.3254166666666667
0.0,5.385,0.325
0.0,5.28,0.3249166666666667
0.0,5.301,0.3245833333333333
0.0,5.217,0.3242499999999999
0.0,5.154,0.3239999999999999
0.0,5.092,0.3239999999999999
0.0,5.05,0.3238333333333333
0.0,5.008,0.32325
0.0,4.967,0.3230833333333333
0.0,4.946,0.323
0.0,4.863,0.323
0.0,4.884,0.3229166666666667
0.0,4.822,0.3224166666666667
0.0,4.801,0.3220833333333333
0.0001,4.76,0.322
0.0,4.739,0.322
0.0,4.76,0.322
0.0,4.719,0.3219166666666667
0.0,4.677,0.3218333333333333
0.0,4.698,0.3210833333333334
0.0,4.719,0.321
0.0,4.657,0.321
0.0,4.657,0.321
0.0,4.575,0.3209166666666667
0.0,4.554,0.3203333333333333
0.0,4.473,0.3199999999999999
0.0,4.452,0.3199999999999999
0.0,4.432,0.3199999999999999
0.0,4.391,0.3199166666666666
0.0,4.33,0.3195833333333333
0.0,4.33,0.3191666666666666
0.0,4.31,0.319
0.0,4.27,0.319
0.0,4.209,0.3189166666666667
0.0,4.149,0.31875
0.0,4.128,0.3185
0.0,4.128,0.3180833333333334
0.0,3.968,0.318
0.0,4.088,0.318
0.0,4.048,0.318
0.0,4.149,0.3178333333333333
0.0,3.948,0.31775
0.0,3.988,0.3170833333333334
0.0,4.068,0.317
0.0,3.948,0.317
0.0,3.908,0.3169166666666667
0.0,3.889,0.3166666666666666
0.0,4.048,0.3161666666666666
0.0,3.849,0.3159999999999999
0.0,3.789,0.3159999999999999
0.0,3.829,0.3159999999999999
0.0,3.73,0.3155833333333332
0.0,3.691,0.3156666666666666
0.0,3.671,0.3154166666666666
0.0,3.651,0.3150833333333333
0.0,3.612,0.315
0.0,3.573,0.315
0.0,3.534,0.315
0.0,3.573,0.315
0.0,3.534,0.315
0.0,3.514,0.315
0.0,3.514,0.315
0.0,3.475,0.315
0.0,3.495,0.315
0.0,3.456,0.315
0.0,3.456,0.315
0.0001,3.436,0.315
0.0007,3.397,0.3148333333333333
0.0,3.436,0.3145
0.0013,3.514,0.31475
0.0016,3.534,0.3163333333333334
0.0,3.908,0.3186666666666666
